COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2009,2009A,650.0,650.0,3900,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2009,2009A,340.0,340.0,2040,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2009,2009A,332.0,332.0,1826,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2009,2009A,319.0,319.0,1595,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2009,2009A,309.0,190.0,1200,6.32,0.61,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,2009,2009A,270.0,270.0,999,3.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2009,2009A,270.0,240.0,1351,5.63,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2009,2009A,250.0,249.0,1494,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2009,2009A,240.0,210.0,735,3.5,0.87,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,2009,2009A,210.0,210.0,1218,5.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2009,2009A,110.0,110.0,330,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2009,2009A,90.0,90.0,540,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,2009,2009A,86.0,86.0,516,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2009,2009A,85.0,85.0,467,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2009,2009A,69.0,69.0,469,6.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2009,2009A,45.0,45.0,202,4.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2009,2009A,43.0,35.0,175,5.0,0.81,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,2009,2009A,39.0,39.0,258,6.62,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2009,2009A,30.0,27.0,162,6.0,0.9,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2009,2009A,30.0,30.0,150,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,CEREALES,MAIZ,MAIZ,2009,2009A,11.0,9.0,27,3.0,0.81,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2009,2009B,2.688,2.688,19,7.38,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2009,2009B,1.369,1.369,8,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2009,2009B,901.0,901.0,5406,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2009,2009B,790.0,790.0,5190,6.57,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2009,2009B,700.0,700.0,3500,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2009,2009B,680.0,680.0,4080,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,2009,2009B,580.0,570.0,3306,5.8,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2009,2009B,413.0,413.0,2271,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2009,2009B,370.0,370.0,2220,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,2009,2009B,275.0,275.0,1017,3.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2009,2009B,260.0,260.0,910,3.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2009,2009B,250.0,250.0,1250,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2009,2009B,250.0,250.0,750,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2009,2009B,220.0,220.0,1100,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,2009,2009B,210.0,210.0,1218,5.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2009,2009B,134.0,134.0,872,6.51,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2009,2009B,85.0,85.0,467,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2009,2009B,69.0,69.0,276,4.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2009,2009B,48.0,48.0,144,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2009,2009B,43.0,43.0,228,5.31,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2009,2009B,35.0,28.0,163,5.85,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,2009,2009B,30.0,30.0,195,6.53,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2009,2009B,30.0,30.0,150,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2009,2009B,20.0,20.0,90,4.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2009,2009B,17.0,17.0,102,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,201,2010A,2.588,2.588,19,7.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,201,2010A,1.48,1.48,8,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,201,2010A,817.0,817.0,4902,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,201,2010A,696.0,696.0,3765,5.41,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,201,2010A,655.0,650.0,3900,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,201,2010A,620.0,620.0,3100,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,201,2010A,350.0,350.0,1575,4.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,201,2010A,323.0,323.0,1776,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,201,2010A,305.0,300.0,1740,5.8,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,201,2010A,300.0,298.0,1192,4.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,201,2010A,300.0,295.0,1091,3.7,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,201,2010A,286.0,286.0,1716,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,201,2010A,225.0,225.0,1125,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,201,2010A,200.0,200.0,700,3.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,201,2010A,170.0,170.0,850,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,201,2010A,100.0,100.0,300,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,201,2010A,90.0,90.0,495,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,201,2010A,88.0,88.0,528,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,201,2010A,78.0,77.0,442,5.75,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,201,2010A,56.0,56.0,308,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,201,2010A,39.0,39.0,234,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,201,2010A,27.0,27.0,220,8.15,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,201,2010A,25.0,24.0,118,4.92,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,201,2010A,20.0,20.0,100,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,201,2010A,5.0,5.0,23,4.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,201,2010B,2.588,2.588,19,7.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,201,2010B,1.298,1.298,7,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,201,2010B,1.55,1.55,6,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,201,2010B,747.0,747.0,3936,5.27,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,201,2010B,720.0,720.0,4320,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,201,2010B,620.0,620.0,3100,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,201,2010B,405.0,405.0,2227,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,201,2010B,310.0,300.0,1800,6.0,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,201,2010B,250.0,249.0,996,4.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,201,2010B,250.0,240.0,1392,5.8,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,201,2010B,250.0,240.0,888,3.7,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,201,2010B,150.0,150.0,525,3.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,201,2010B,120.0,120.0,600,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,201,2010B,85.0,85.0,467,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,201,2010B,50.0,50.0,300,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,201,2010B,45.0,45.0,135,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,201,2010B,41.0,41.0,248,6.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,201,2010B,35.0,35.0,196,5.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,201,2010B,26.0,21.0,160,7.62,0.80,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,201,2010B,23.0,22.0,102,4.64,0.95,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,201,2010B,10.0,10.0,50,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,201,2010B,5.0,5.0,23,4.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2011,2011A,2.588,2.588,19,7.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2011,2011A,1.191,463.0,2778,6.0,388.74,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2011,2011A,970.0,952.0,5712,6.0,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2011,2011A,796.0,796.0,4003,5.3,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2011,2011A,776.0,720.0,3600,5.0,0.92,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2011,2011A,655.0,650.0,3900,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,2011,2011A,511.0,511.0,4088,8.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2011,2011A,474.0,294.0,1764,6.0,0.62,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2011,2011A,360.0,360.0,1584,4.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,2011,2011A,300.0,220.0,814,3.7,0.73,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2011,2011A,298.0,249.0,1192,4.79,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2011,2011A,251.0,201.0,1005,5.0,0.80,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2011,2011A,198.0,102.0,510,5.0,0.51,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,2011,2011A,170.0,170.0,1190,7.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2011,2011A,100.0,100.0,500,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2011,2011A,91.0,60.0,315,5.25,0.65,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2011,2011A,90.0,90.0,495,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,2011,2011A,86.0,86.0,516,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2011,2011A,80.0,80.0,480,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,2011,2011A,44.0,44.0,352,8.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2011,2011A,36.0,0.0,#VALUE!,N/A.0,0.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2011,2011A,30.0,30.0,150,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2011,2011A,20.0,20.0,100,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2011,2011A,4.0,4.0,22,5.71,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2011,2011A,2.0,2.0,15,7.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,CEREALES,MAIZ,MAIZ,2011,2011A,1.0,1.0,7,7.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2011,2011B,2.588,2.588,19,7.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2011,2011B,1.422,1.412,8,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2011,2011B,980.0,975.0,5850,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2011,2011B,904.0,904.0,4854,5.37,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2011,2011B,776.0,776.0,3880,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2011,2011B,655.0,650.0,3900,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,2011,2011B,521.0,521.0,4168,8.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2011,2011B,448.0,448.0,2688,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2011,2011B,385.0,381.0,1905,5.0,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,2011,2011B,300.0,300.0,1110,3.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2011,2011B,250.0,249.0,996,4.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2011,2011B,203.0,0.0,#VALUE!,N/A.0,0.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,2011,2011B,170.0,170.0,1190,7.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2011,2011B,100.0,100.0,500,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2011,2011B,98.0,95.0,475,5.0,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2011,2011B,85.0,85.0,467,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,CEREALES,MAIZ,MAIZ,2011,2011B,45.0,45.0,360,8.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2011,2011B,40.0,40.0,120,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2011,2011B,30.0,30.0,110,3.67,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2011,2011B,26.0,21.0,163,7.8,0.80,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2011,2011B,10.0,10.0,50,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2011,2011B,10.0,10.0,70,7.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2011,2011B,10.0,7.0,37,5.29,0.7,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2011,2011B,3.0,3.0,20,6.67,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2012,2012A,2.884,1.138,5,4.51,0.39,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2012,2012A,2.278,2.278,16,7.1,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2012,2012A,1.165,1.165,6,6.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2012,2012A,1.1,1.0,6,6.0,0.90,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2012,2012A,701.0,691.0,3192,4.62,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2012,2012A,650.0,645.0,3870,6.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,2012,2012A,493.0,490.0,3920,8.0,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2012,2012A,474.0,294.0,1764,6.0,0.62,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,2012,2012A,450.0,447.0,2011,4.5,0.99,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2012,2012A,350.0,335.0,1675,5.0,0.95,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2012,2012A,302.0,280.0,1162,4.15,0.92,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2012,2012A,270.0,200.0,1200,6.0,0.74,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,2012,2012A,170.0,170.0,1190,7.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,CEREALES,MAIZ,MAIZ,2012,2012A,130.0,90.0,450,5.0,0.69,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2012,2012A,106.0,106.0,530,5.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2012,2012A,97.0,97.0,514,5.3,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2012,2012A,95.0,95.0,522,5.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,2012,2012A,86.0,86.0,516,6.0,1.0,GRANO SECO,TRANSITORIO
